Gene	AveExpr	logFC	P.value	q.value
C3orf50	7.6998877186636	0.0669482119156338	0.141681191496201	0.189764376844706
SEMA4G	5.22327124612409	0.0231110443712833	0.141723859736249	0.189795991420119
PXK	6.02022778954564	-0.0326878746854845	0.141860724823565	0.18995372854254
KIF19	4.80936239571563	-0.0233951662201323	0.141912158021447	0.189997043987907
PHF11	9.04414956473228	-0.0214518155212761	0.142059397599055	0.190168599525575
LOC205251	7.65353628692564	0.0331656732374917	0.14208294027469	0.1901745436531
RNF149	10.8122940689913	0.0293138654012467	0.142125493760159	0.19020592826639
LOC648059	7.92808135591237	0.0648599775237473	0.142181284590907	0.190241750880387
SRCAP	5.80392901341867	0.0316634378516831	0.142190479210153	0.190241750880387
RIOK3	10.6140721362745	0.0450105548766031	0.142252789013757	0.19029954294722
TAPBP	7.54287968427996	0.0187501839096055	0.142282703342698	0.190313988061995
LOC285407	5.05282452582512	0.0240223736662023	0.142457234162171	0.190521838917082
LOC400963	14.5213820364956	-0.0125779844226015	0.142510075529558	0.190566908720615
LOC728024	4.90996241547352	-0.0218280930175422	0.14257735425999	0.190609020501504
C21orf30	6.09167211629277	-0.0328002327031714	0.142579859526343	0.190609020501504
SCYL1BP1	5.89977847570197	-0.0218410178190442	0.142718263065086	0.190746395453385
LYRM1	10.1007701024427	0.0174594356041367	0.142733535628202	0.190746395453385
CCDC55	6.44588694059362	-0.028713377301165	0.142740098332443	0.190746395453385
OTOF	5.58016927812165	0.080497918091614	0.142759264008682	0.190746403378696
CD1E	5.23646052791238	-0.0185532274536602	0.142859536750527	0.190854767176993
KIAA1026	5.38081146141547	0.0279606031569552	0.142964396540574	0.190969229191236
TBC1D17	6.0011413583109	0.042618302497471	0.143060550254839	0.191072032637085
POLRMT	8.03488925589599	0.0303829813036464	0.143130272178809	0.191139510872649
ZBTB32	5.66344843574564	0.0336067347057736	0.143202369984198	0.191202794444665
MAP2K5	6.53670012554684	0.028119561077654	0.143216071751641	0.191202794444665
FDPSL2A	5.09632823301984	-0.0260078210108251	0.143239072384296	0.191207860397024
KIR2DS5	6.25243390933321	-0.0511168105681393	0.14328290626378	0.191226177624171
FAM111A	9.56071616663803	0.0225110432368782	0.143291210197494	0.191226177624171
CUX1	5.86861370986981	0.0331516835587533	0.143446068567029	0.191406999418358
SLC16A12	9.54353371816359	0.0194042840421108	0.143476431174939	0.191406999418358
APBB2	4.88572675628139	0.0217729893632907	0.143499822470054	0.191406999418358
MRPS14	5.36576406772708	-0.0291849274224114	0.143503609506975	0.191406999418358
NDUFS5	10.7365318286266	-0.0205361995441499	0.143599229821996	0.191508881376245
SDSL	6.35728086842991	0.043326392641969	0.143635886975797	0.191532111270641
ELOVL4	5.98385798132756	-0.0442715220825359	0.1437768499981	0.191694403584832
LOC728929	4.90418197147183	0.0263015617559694	0.143798817461359	0.191698019608089
TECPR2	5.90774691246691	0.0433283478156425	0.143951148447473	0.19187388089224
UBE2F	10.7660735421743	0.0280031022024546	0.143983723370482	0.19187388089224
PPP4R1	9.82859070856306	0.0237754730624061	0.143988555625901	0.19187388089224
LOC642787	5.22981036020984	-0.0294249312870238	0.144042652421231	0.191920279602118
MIR342	5.39484771824683	-0.0364418309203038	0.144086976212497	0.191953646232054
TMEM117	4.89963094605635	-0.0213131520309259	0.144124624026082	0.191956110587803
MPZL2	5.95608136581045	0.0173742703481618	0.144137887518348	0.191956110587803
RPUSD1	7.0274124214999	0.0306666831468542	0.144169970155984	0.191956110587803
LOC644250	11.8037923964536	0.0496535567482694	0.144174721222837	0.191956110587803
C15orf40	6.29997435073187	-0.0249459514309827	0.144185232322231	0.191956110587803
CDC37	12.0191213950026	0.0180851381368076	0.144277181076904	0.192040566782736
PHRF1	7.33534508384285	-0.0221297316726875	0.144287249927641	0.192040566782736
CNOT1	7.81752460477912	-0.0182896249718809	0.1444050190719	0.19216461663632
S100A14	5.3144464616933	-0.0329451961938001	0.144419057614761	0.19216461663632
SNORA78	5.12357835164451	0.0306814990135891	0.144448582841467	0.192178217622109
PFDN6	6.71339226205972	0.0254630262077896	0.144469903170472	0.192180900418741
FCGRT	11.2623249478224	0.0236662669974975	0.14461182551853	0.192343991743579
BLMH	7.30473986819532	0.031346481067878	0.144651496240114	0.192357084119474
CUTA	10.1890550861067	-0.0242649704942433	0.144660311949391	0.192357084119474
NLRP1	6.23659402167802	0.0295293110403564	0.144722372581292	0.192413907380558
LOC653352	5.18418094951075	0.0191393171764282	0.144782659058673	0.192468356975467
MGC42367	6.32235531754351	0.0418419009225725	0.144884098667325	0.192577492076748
NT5DC3	6.4559250227488	-0.0306703601514497	0.144948250427851	0.192637042279921
ANKRD5	4.90373750769401	-0.0213138205028701	0.144980132003152	0.192653695052332
RAB13	6.35102020407396	0.0382373949861559	0.145067523712285	0.192744096969524
FCRL6	5.46942353073796	-0.0498095608113995	0.145167331336211	0.192846815732576
TOMM6	10.7372986289221	-0.0197471626042458	0.145193670442281	0.192846815732576
RANBP10	8.08956249805613	0.0396107884874594	0.145202946457107	0.192846815732576
DIAPH3	5.18597863293896	0.0296231899128634	0.14531863769859	0.192974723794253
PDE6D	7.7048030274131	-0.0196441540120018	0.145441990901947	0.193112771022086
CCDC25	7.51012563880152	-0.0275731423382099	0.145465934141235	0.193115937263027
STELLAR	4.83656294719742	0.0212434860576654	0.145483171053959	0.193115937263027
SNORD50B	4.83693501987972	0.0217258304515704	0.145529239249975	0.19313158735693
LOC645289	5.95561597892109	-0.0350053246254268	0.145533759650093	0.19313158735693
TBC1D22B	6.95891113044069	0.0384906680951143	0.145673697664784	0.193291527739098
SNTB1	8.01651258450696	0.023417959851987	0.145758753899191	0.193378613656536
TPST1	6.77756900277633	0.0672812794946542	0.145785002332499	0.193387666261032
TCP11L2	6.11936116600348	0.0466748446557865	0.145854714330494	0.193454364341722
LOC100129211	11.9852749622733	0.0730725245510159	0.145958380900262	0.193548268991402
FBXO31	8.34233427349601	-0.0229138592267561	0.145981500686472	0.193548268991402
USP22	5.51160802429782	-0.0306921870807624	0.145983837188879	0.193548268991402
UAP1L1	6.25127357615395	0.035924261947271	0.146017796209213	0.193567514466369
ATAD2	5.24153057293908	-0.0323025812548401	0.146202594257143	0.193786686942198
ZNF594	5.5559611962982	-0.0286267215552382	0.146322656330013	0.193914915551086
LOC100134261	5.26611730043143	-0.0333543086897862	0.146338292503078	0.193914915551086
SCARNA16	5.46586346324651	0.0364540451056336	0.146362960199809	0.193921791561656
TMED3	10.2368257759389	-0.0197104948685373	0.146387377544584	0.193928334085699
D2HGDH	8.66451751611639	0.0363606847470596	0.146479743940993	0.194024879166837
MAK	5.79120567541555	-0.0463147581935543	0.146792696725154	0.194393292925748
FLJ41481	5.03158889218831	0.0258779446229044	0.14679693128742	0.194393292925748
LOC653567	5.46353057815269	0.0295787988075743	0.146837916423812	0.194421705954386
RFX1	8.30805889861257	0.0211940249698163	0.146864197964071	0.19443064562239
LOC729500	9.70548127683781	-0.0306235973315101	0.146926788866894	0.19448764577832
LOC100129034	8.66404217774992	0.0308113089697068	0.146953618616864	0.194497299874288
MKKS	7.26048527269296	-0.0194666112409444	0.146978432898418	0.194504284228432
ACER2	6.16759272305199	0.0314883734932802	0.147004948538383	0.194513517923773
RNF187	5.83712086429151	0.0347834715197915	0.147056500723467	0.194555872534954
GAS2L3	4.98595606874861	0.0235519358089807	0.147137589295503	0.194606211355803
POLD4	8.07339125761368	0.0249223248476774	0.147181728357738	0.194606211355803
LOC727970	6.78636689540601	0.0321824671297186	0.147186398081273	0.194606211355803
SEC22B	8.44728143175498	-0.0194115958940759	0.14718784864737	0.194606211355803
ALG13	6.41161357043217	-0.0247634831098359	0.147192286937265	0.194606211355803
HNRNPA3	6.475081329156	0.0341773629842772	0.147235521005935	0.194630428066148
DDX11	5.29034485781027	-0.0258805811598339	0.147293312480106	0.194630428066148
SNORA34	4.77234975293281	-0.0168997521348016	0.147297320127797	0.194630428066148
TRIM62	5.63439996527685	0.0281260710630987	0.147312325135834	0.194630428066148
ATF7IP2	6.72343289734805	-0.0282695615864617	0.147317921393157	0.194630428066148
FKBP11	9.37274837959924	-0.0240325253424498	0.147327902765596	0.194630428066148
NDUFB1	6.05092505381982	-0.0337841961925067	0.147401844819812	0.194702274384344
LOC100130556	5.15610443783887	0.0330922297388852	0.147451122251953	0.194717547625762
FCHSD1	5.29977223294085	0.0213210479033841	0.147452524885929	0.194717547625762
SMN1	5.16060624748365	0.0166457275458419	0.147508841283809	0.194766081435708
PRDM2	5.77207812506157	0.0239382853068223	0.147716202518531	0.195014010826808
MTHFD1	5.41927448998432	0.0301383596048942	0.147736366711691	0.195014770870888
LOC441711	4.92971559414978	0.022803050630447	0.147783715617664	0.195051410286173
POLA2	7.41638396446047	0.0252557111027344	0.147832872439299	0.195090425837781
KLHL14	5.03407681066662	-0.0335003317027788	0.147915764195208	0.195173944086265
ZNF728	4.94375442750559	-0.0239116711902605	0.148032726936658	0.19529611868745
PRY2	4.93620379055549	-0.0196474568610341	0.148047589708031	0.19529611868745
RNFT2	5.44966893529107	-0.021426375012004	0.148080517194411	0.195313675145746
SNORD30	4.80693476648776	0.0180164028702063	0.148344500536826	0.195635942192783
LOC728802	5.1209850010061	-0.0270753076929629	0.148386223217237	0.195665046509666
CYP2S1	5.51732522556518	0.0260254666793321	0.148481910743063	0.195756708184357
DDAH2	7.22950593009819	0.0318560918641599	0.148495062574118	0.195756708184357
SLC25A35	4.857439327724	0.0214035076295813	0.148591266729548	0.195846328480329
SNORA58	5.75533146810483	0.0325053730257268	0.148639358126727	0.195846328480329
CD300C	8.29680416362933	0.0458169460107219	0.148640601253703	0.195846328480329
LOC54103	6.21697477116019	0.0268502829738108	0.148641733848543	0.195846328480329
LRRC38	4.8935219160958	-0.0233681939208137	0.148734816759602	0.195943039894285
GFOD1	8.82680441687034	0.031514577661063	0.148803809989686	0.196007994203319
FMNL1	6.80766752556294	0.0360976511950042	0.148962982850696	0.196191702412855
ZRANB1	8.48000842603731	0.0693597376308946	0.149035469109049	0.196261206530831
U2AF1	6.59353727289685	0.0311464084432522	0.149096539926419	0.196300805577724
TTC15	8.78429616024827	0.023170446914858	0.149104974885609	0.196300805577724
LOC100130441	5.69878057337701	0.0421533739068728	0.149152482755555	0.19633738731163
FBXO43	5.00359099663938	-0.0271632451878289	0.14917886826059	0.196346158550631
LOC342892	5.04359403603462	-0.0252972143063504	0.149257923908098	0.1964242416654
SDCCAG10	8.25642126494917	-0.0183519123176688	0.149333509430423	0.196497738039564
ABT1	5.78812493031065	-0.0302623383536854	0.149384714429803	0.19652433406751
SEPT2	9.26443189008734	-0.0191753210498995	0.149393201998927	0.19652433406751
TRA2A	7.8080896354219	0.0518093876660758	0.14945781403649	0.196568194642899
HPSE2	5.27879015036727	0.0284538131270092	0.149469185356854	0.196568194642899
LOC642031	8.63490359236844	0.0207198727956906	0.149485777348937	0.196568194642899
LOC100128857	5.07030967292024	-0.0232893876961055	0.149506673858193	0.196569709262687
EIF5A2	5.7500831226359	0.0182475158768226	0.149616090441645	0.196666971603145
UBE2D4	7.03241206561857	-0.0217937539528825	0.149620158380808	0.196666971603145
LOC100134528	4.84388473554398	-0.0257679300596854	0.149651286870482	0.19668192014921
RTN1	6.51616026422671	-0.0260992048978113	0.14969173125363	0.196709106714976
MYO3B	7.00893813063831	0.0407631725611137	0.149746369906389	0.196754936257019
CCDC111	4.97439842641185	-0.023323746862006	0.149877439321569	0.196873319085482
SLAMF7	6.95077865591694	0.0350808906276716	0.149887932106472	0.196873319085482
GSS	6.79470196797518	0.0331283665338429	0.149895794295749	0.196873319085482
ULK3	5.85682981501232	0.0328795487210722	0.149988910338466	0.196969632369953
NUBP2	6.02457991814922	0.0328971167565835	0.150012632451087	0.196974802217904
TRAF4	4.85434460687117	-0.0205876407667647	0.150077011152091	0.197033347989525
C8ORFK36	4.78433424714501	0.0205130210236465	0.150321004080793	0.197314563157138
OR7G2	5.14959175015036	-0.0246167592118157	0.150330847033661	0.197314563157138
MEIS1	6.84541880258253	-0.0357685409172487	0.150578442469331	0.197613487743613
LOC100132494	5.41210095201529	0.0312863405671537	0.150633391682586	0.197659545193101
AHI1	5.19314025681885	-0.0318525848577024	0.150654821877242	0.197661612997375
JAGN1	6.96169006837599	-0.0237576558558203	0.15067487203829	0.197661869868416
FAM45B	5.13820376438053	-0.0309925888822326	0.150731301419619	0.197709844232139
POLR3B	6.82319008880243	-0.0267617332516455	0.150754871127692	0.197714710560614
LOC100128899	6.22987882748819	-0.0380035082155905	0.150939872978937	0.197931265651542
ALDH1A2	5.01277494029951	-0.0210059044940218	0.150962658927841	0.19793507390914
CD99L2	8.64263328533833	0.0218215531687693	0.151013767247992	0.197976011222775
LOC127295	11.684599883405	-0.029392815103721	0.151071537838733	0.198025670709092
LOC649365	5.35686385204471	0.0277447764117181	0.151143270017726	0.198093615662392
FRAP1	8.44170627231358	-0.0170860014138266	0.151360361247614	0.19835203026835
SPG21	6.41617444873966	-0.0296803498190611	0.151489323865901	0.198494902839275
OBFC2B	6.75602774928468	0.0359093443413184	0.151625198864457	0.19862624268114
FAM40B	10.3422101275652	0.0586284453833613	0.151629463609554	0.19862624268114
COX6B2	4.9214745793086	-0.0222560760614138	0.151672335661941	0.198656263725485
U1SNRNPBP	7.80941515452858	0.022502783314228	0.152096962545934	0.199186223101893
BCR	5.57081859405896	0.0180244633035416	0.152149942471586	0.199229398129011
LOC100133328	7.8926648380785	-0.0228668513622444	0.152223737782385	0.199299814464383
GAR1	6.80389836282259	-0.0188332012764978	0.152275047712134	0.199325724592893
C20orf194	5.34265288380681	-0.0287487158319019	0.152283570759648	0.199325724592893
PPAP2C	6.55739720851968	0.0471216581241294	0.152521375554167	0.199586392453132
NUDT11	4.89676077952286	-0.0198794910950471	0.152522814704409	0.199586392453132
LOC653924	4.88986066370511	-0.0265133978637503	0.152626270222238	0.199652158699716
KIAA1586	5.29125023627558	-0.0316048495992991	0.152635972423722	0.199652158699716
LOC387683	5.11845405724273	0.0231084465317176	0.152643167592573	0.199652158699716
LOC100134160	4.99581404873843	0.0248380870623305	0.152671968721325	0.199652158699716
H1FX	8.86716448508397	0.0338699521774291	0.152673344378203	0.199652158699716
LOC644338	6.65476290423193	-0.0291390474673047	0.152735380217391	0.199707051092486
CERKL	5.79197105180415	-0.048903758455857	0.152762940879172	0.199716857442648
STAT1	11.054168252848	0.0360294880877318	0.152809262994603	0.199751186056915
CCNI	13.9398319655224	0.0179214470117889	0.152833725182616	0.199756934266733
ALDH7A1	5.04599478725837	-0.01900133161347	0.152879847311178	0.199789183441827
INPP4B	7.88224335125636	-0.0328373896667547	0.152898535093517	0.199789183441827
LOC729298	6.06006334950233	0.018257484520597	0.153025939822437	0.199910664459747
LOC100132727	12.5429837930173	0.0458306535710132	0.153031664960232	0.199910664459747
MGC39900	5.15713888712126	-0.0192469140831759	0.153073319244756	0.199934042036529
SPG11	9.29156858913346	-0.0291608683230859	0.153135304227553	0.199934042036529
LOC100132657	4.95675212020237	0.0257648368677727	0.153142170967706	0.199934042036529
SLC36A4	7.40323796264429	0.0445795898074995	0.153165267351768	0.199934042036529
LOC391770	5.0392076592145	0.0247601038978168	0.153165554596028	0.199934042036529
LOC283663	6.61686492754602	-0.0509617852049351	0.153170056153143	0.199934042036529
PLLP	5.10352160600753	-0.0196193161201848	0.15322028608899	0.199973388413733
SBNO1	4.84852061114934	-0.0186596243653524	0.153285331431471	0.200032058069439
RPLP2	14.5629544470177	0.00965062663972894	0.153443728309522	0.200212516907002
LOC442609	6.06648823512719	0.0165386303900315	0.153522378139326	0.200288888582243
TAF1	5.96192755966109	-0.036479045945863	0.153548467587363	0.20029667772415
C19orf44	4.93518160634454	0.0209871054965213	0.153590017109413	0.200324629114797
TDRD7	8.20338036372743	0.0279399831441162	0.153748696165212	0.200495942789076
CHRNB4	5.49017424147133	0.0366561482037336	0.153770269267835	0.200495942789076
BMX	5.56385161796164	0.0340290365038547	0.153781781412954	0.200495942789076
GLT25D2	5.25820747965827	-0.0340514729252619	0.153862523609578	0.200554793434687
INTS8	8.31048666079896	0.0321993460735217	0.153867210188599	0.200554793434687
CXorf12	7.1975475113113	-0.0284456257922129	0.153921623072076	0.200599453349453
ECOP	6.80261834945368	-0.0289984185539605	0.154057733870847	0.200734508443512
MAD2L1	5.08476603347579	-0.0198682804696995	0.154065577989914	0.200734508443512
RHBDL3	4.97562492906928	-0.0234397758985617	0.154128458021333	0.200790157848532
FASTK	7.20717285030341	0.019022036913286	0.154149115377835	0.200790794487698
CDK5RAP3	9.25555051795866	0.0292738754598543	0.154195892075435	0.200825448911943
LOC100129213	5.05834314371824	0.0302004800548017	0.15422848000272	0.200841617166859
LOC100132561	4.9184157985328	-0.0221680005122649	0.154279767382711	0.200876718015283
ZNF84	5.894220550657	-0.0219636782632225	0.154295788922773	0.200876718015283
MIR572	4.96785610662037	0.0245953578497839	0.154409210062556	0.200998095715885
MCTS1	7.66248657162073	0.0347644108769274	0.154475641422809	0.201058281976652
LOC401533	5.12494650131987	0.0335553521115554	0.154757214104675	0.201398433797466
LOC100133478	7.38848694829254	0.0221669612659515	0.154815236320308	0.201447609911446
C17orf68	7.76369506807464	0.021582750169437	0.154925849930952	0.201565196840073
LOC730993	7.50722139489138	0.0590797841798814	0.155035136475673	0.201681026694812
LOC100134248	5.11140832752537	0.0268563029252813	0.15507292060682	0.201703822874689
LOC100133473	4.86471412946965	0.0233384877787666	0.155175851271904	0.201775946901037
TNNC1	4.80038056920727	-0.0193237064057463	0.155177302366971	0.201775946901037
FAM38B	5.28796280379808	0.0298858704912822	0.155189173501521	0.201775946901037
ADAM9	5.14909868069292	0.0271201290329188	0.155294793582779	0.201886907119549
PVRL1	4.9824948706703	0.0175169223672083	0.155342986655926	0.201923191640782
CCR10	5.2215383464341	0.0287092738102318	0.155396934687761	0.201966946317336
CLIP1	6.96191857054263	-0.0195378526094018	0.155431831910788	0.201985932767253
SUPV3L1	6.99533072206122	0.0275575705399914	0.155512264513008	0.202043228215848
ZDHHC4	7.80698155075694	-0.0208180504833351	0.155516510732367	0.202043228215848
FLJ41352	4.8348569548451	-0.0176632290839456	0.155554912572414	0.202066749798625
FAM72D	4.89076285382763	0.0163544999501577	0.155578330257725	0.202069640472999
METT5D1	6.73040530709617	-0.02429697371141	0.155603745850965	0.202069640472999
RPS6KA2	5.53296922804199	-0.0321731548869397	0.155627987140504	0.202069640472999
LOC641724	5.28814691760075	0.02983759899029	0.155658984883642	0.202069640472999
PDSS1	5.82599696046811	-0.0293166572839375	0.155685483061826	0.202069640472999
MME	11.2166853929876	0.0371218785453416	0.155690856215971	0.202069640472999
C17orf53	5.17789808981345	0.0278928516905231	0.155699217719055	0.202069640472999
DEFA4	7.28868906833108	0.0989738109492074	0.155756398506967	0.202117502613164
ZNF532	5.37665815121878	-0.0305655405941499	0.155839575015866	0.20219908126422
SNORD110	4.89457679407643	-0.0213776883445419	0.155925172581925	0.202283779523559
KIAA1257	4.85764712733862	0.0213810875063894	0.155995596078244	0.202348772756102
FBXO44	5.1371324840962	0.018122807291538	0.156158579370557	0.202533796809742
C20orf111	10.3136297557341	0.0194793169026539	0.156214412438536	0.202559381497562
KIAA0831	8.52488155822548	0.018498725656893	0.156218998427144	0.202559381497562
PANX2	8.83276847334707	0.0413870907281381	0.156294890457853	0.202631394767026
ZDHHC5	8.86376773865224	0.0174405415266097	0.156338712557702	0.202650930189765
SOS1	5.16134730157757	0.0429021778216134	0.15635066965927	0.202650930189765
LOC389322	6.28979020260989	-0.0298307778269464	0.156404441454576	0.202694236431208
SAPS3	8.93222214566074	0.0215225231768458	0.156440093539247	0.202714051996629
SAMD7	4.87963170561915	-0.0295196335506955	0.156469258510377	0.202725457539009
HDHD3	7.320189404534	-0.0245113247104785	0.156517353080297	0.202761382580107
PABPN1	9.32027132464014	0.0201183693870328	0.15661899679932	0.202866659827099
KIAA0895L	4.82601615845615	0.0206660282734386	0.156704836402568	0.202951441469417
TRIM74	4.83672720699326	-0.0177541165731375	0.156728571015292	0.202955778153062
ZNF566	4.83035598694602	-0.023877400970005	0.156782884264908	0.202999706387056
LOC100132111	4.74844333682055	0.0157575661408707	0.156843170069645	0.203051355349436
LOC283267	7.32783748804767	-0.0277105501552974	0.156899242927564	0.203079568491567
LOC648169	4.94638978631228	0.024297334794138	0.156905759905891	0.203079568491567
C17orf91	6.2909607723634	0.0512440789033843	0.156999418214854	0.20316113328383
EGLN2	10.9770085570546	0.0206393870336106	0.157009592984344	0.20316113328383
FAM75B	4.92022998688385	-0.0229665508713223	0.157062865137383	0.203173049721966
DDX26B	6.05785979422156	-0.0328409792473595	0.157078012608616	0.203173049721966
C12orf49	5.95645047184237	-0.0309388443070635	0.157080026262603	0.203173049721966
EPB41L3	7.09760669511702	-0.0456591992396241	0.157120068061785	0.203198441555599
ATF4	8.63179649359734	0.0194947022203231	0.157239623888334	0.203308021666522
ZNF571	5.45124101348564	-0.0227915546286391	0.157245642220263	0.203308021666522
LOC730167	4.88644980227539	-0.0256460485078232	0.157295824224884	0.203346494981997
LOC401914	4.82173499651822	-0.0195885080986745	0.157404540337399	0.20346061931282
LOC100132771	5.08733576926053	0.018164859142883	0.15745514931139	0.203499614656591
LOC649174	5.32945891520394	0.0286620653244175	0.157502271867164	0.203534094513538
LOC400590	4.91743118219429	0.0238222570967491	0.157591296033385	0.203622706223495
GUCY1B3	5.40836889225283	0.0473441503519504	0.157761074911286	0.203815624041653
FBXL5	8.66140308032677	-0.0324797135455616	0.157828936371928	0.203836581685846
LOC100131390	5.13119808454361	0.028540465545151	0.157837488127786	0.203836581685846
HNRPDL	8.38269972317357	-0.0205158991181407	0.157838720739495	0.203836581685846
MGC70857	6.29996605734564	0.0260364239789949	0.157915006651422	0.203908648354133
LOC650491	4.99057514247111	0.0271834444378626	0.157946640987425	0.203923047206928
TGFA	6.5420533081935	-0.042209980664492	0.158170533241742	0.204185632072228
SNORA11E	5.64180861006483	0.035385594562149	0.158350519590515	0.204388203858315
RASD1	5.37954331481817	-0.0318657951837586	0.158368513648226	0.204388203858315
LOC390735	7.57754916308023	-0.0383015067604133	0.158530149455631	0.20457028943306
C1orf86	7.80718791573732	0.0226523904021648	0.158619963651473	0.204659659862608
LOC643313	6.50935458647164	0.047055165213687	0.158693874686018	0.204714409767015
ZFC3H1	7.65795560283531	-0.0275222610654554	0.158703522718624	0.204714409767015
PGM2	6.95956821258952	-0.0421332285383591	0.158737187706959	0.204731308344133
PCSK1N	6.21359851239296	0.0616224840459674	0.15882147023288	0.204813478062545
LRRFIP2	7.65777565932945	0.0173592436664681	0.158891083794925	0.204876712098909
LOC151760	4.98668985040476	0.0260297321568137	0.158911826798443	0.204876923435961
LOC643834	4.86160291487814	0.0272164863891877	0.15893482736833	0.204880044906737
SMYD5	5.28258968293754	0.0281228542455772	0.159038073493146	0.204986595287255
NDUFB7	9.84991340078107	0.0246594061511792	0.15912685263591	0.205074473782209
LOC100129539	8.84077571815588	0.053057246521295	0.159175362611269	0.205080775395479
PRKCA	8.72087389663792	-0.0268144719192279	0.159178845319679	0.205080775395479
SLC39A8	6.07323341272521	-0.0479283709064193	0.159209726205815	0.205080775395479
MRRF	5.93812194626919	-0.0143964694512827	0.159231772017822	0.205080775395479
LOC647187	4.81389692470423	0.0172921159452379	0.159240656966928	0.205080775395479
NVL	7.46952264140179	-0.0242523915716716	0.159255339821457	0.205080775395479
LOC728908	7.53906925173065	0.0338078861788081	0.159305455044043	0.205118779197182
CIB2	5.0411540366443	-0.0258677829943864	0.159338185577473	0.205134391857936
SP8	5.01909812045444	-0.0239857317361233	0.159367778616772	0.205136441191327
LOC649548	13.819173568229	-0.0219588569878681	0.159380987737078	0.205136441191327
COG2	8.61966325883337	-0.0215933998924632	0.159472491903119	0.205176035378608
KIF16B	5.02199996109742	-0.0207748906993346	0.159483016903254	0.205176035378608
MED17	5.32588974933383	-0.0284858747026553	0.159489111439298	0.205176035378608
EPHB6	7.0188596126664	0.0365591390437264	0.159494187072425	0.205176035378608
LOC255809	8.12744526905079	0.0285003074391357	0.159522744995812	0.20518625949891
LOC402641	4.90953924017586	-0.0237252392232387	0.15954947199008	0.205194126247834
LOC388503	4.79875663767249	-0.0205812410828031	0.159620532265311	0.205258999951945
CSPP1	5.68997931213148	-0.0209233454859194	0.15964239782473	0.205260604672771
C2orf44	7.87157174824722	-0.0208093607951448	0.159691620246568	0.205297378590011
CALU	7.18815852657864	0.0270345272483287	0.159756933349865	0.205342824044703
PIK3CA	7.08526523751577	0.0357742848622496	0.159768222027049	0.205342824044703
TMEM77	7.41870954795065	-0.0229538041333624	0.15981732448597	0.205379418945331
DPEP2	11.0643201393895	0.026279024463327	0.159850852187735	0.205395992040322
CCS	7.44384300391465	0.0274392970558101	0.159980437101165	0.205535971023672
ASAP3	5.58555960438066	0.0313354694071838	0.160028154806219	0.205558794842612
SSH2	11.2097566072589	0.0226629285592053	0.160039497375807	0.205558794842612
LOC652606	4.93240399231551	-0.0281994251523084	0.160218196434413	0.205748908211348
ENTPD6	6.29978471714089	0.016603218702687	0.160228845088487	0.205748908211348
MAPK8IP1	5.02665633197836	0.058850276928218	0.16032483192544	0.205842514839304
RAB3IL1	7.69789575014637	0.0655305897752696	0.160343094290822	0.205842514839304
PTCD3	4.82852034953698	-0.0234595966947356	0.160434866253381	0.205933773312048
LOC653276	4.92740838364391	-0.0219809240518139	0.160499351538909	0.205961400969653
HBA2	14.7151624385249	-0.0144137281862677	0.160515764147586	0.205961400969653
SNORA80	5.20228060418639	0.0338832220976216	0.160518453971131	0.205961400969653
DENND4C	7.642191636587	-0.021226200175676	0.160648924744789	0.206080640841951
PLEKHG1	5.03153344955344	-0.0262839273750753	0.160652784997888	0.206080640841951
SMAD7	6.04783370164496	-0.0276377692991218	0.160767196592131	0.20618813036678
PRKAR2A	7.13136045421271	0.0286728192329323	0.160778001440004	0.20618813036678
C2orf21	5.51116424540422	0.0241916056953216	0.160907054541895	0.206327054955995
NFKBIZ	7.72890190637178	0.0227479821771736	0.160987814117474	0.206379755927602
LASS4	5.67691701679618	0.0355574758979125	0.160989614247355	0.206379755927602
LOC653652	5.05731545759496	0.025811906820693	0.161040551357461	0.206418474709913
HN1	8.2969039009735	-0.0227253234233623	0.161074296387134	0.206424335619144
CAMKK2	7.53520561417337	0.0583377864516023	0.161095097202857	0.206424335619144
LOC654074	6.44578279170001	0.0257604135966081	0.161107327437367	0.206424335619144
MTPAP	4.8809210671401	0.0211796873740737	0.161146027129628	0.206447351137727
SLC12A9	11.0503485374776	0.0270554516345985	0.161225407133046	0.20652247037631
FUBP1	5.59153490268397	-0.0302343685975003	0.161510232204898	0.206835309688472
CRISPLD2	10.7035291545511	0.0366577101780116	0.161511182285995	0.206835309688472
KIF14	5.24045109664268	0.025628879293312	0.161542826912195	0.206849226773678
NBAS	7.2994341646549	0.0218408189233126	0.161608212588402	0.206906338808797
LOC728903	12.3601602472635	0.0690280852578666	0.161706194875676	0.206984335397937
ANXA2P3	6.01921739125341	0.0318961753700475	0.161730508482368	0.206984335397937
SLC4A5	7.95834061605503	0.025112670723042	0.161731505689319	0.206984335397937
RNF40	6.99578970003253	0.0194049089172561	0.1617906337677	0.207033393245353
SCARB1	6.11094037070545	0.0314934715731992	0.161902574277034	0.207126375723223
ANKRD6	5.86741694359581	0.0306451015579976	0.161917066278159	0.207126375723223
LOC645574	4.98421411512135	0.0235804170582156	0.161925712049084	0.207126375723223
MGC27345	5.79573744649926	-0.0271243425515167	0.161970615817847	0.207151816216406
MT2A	10.5969104225306	0.0415348511184938	0.16198721594079	0.207151816216406
RANBP2	5.57116882163284	-0.035591602392422	0.162078273535742	0.207230182483978
